poema_id,bertscore_openrnn_opus,bertscore_openrnn_ft,bertscore_marianmt_pt,bertscore_marianmt_ft,bertscore_mbart_pt,bertscore_mbart_ft,bertscore_google,bertscore_chatgpt_p1,bertscore_chatgpt_p2,bertscore_maritaca_p1,bertscore_maritaca_p2
11,0.5743517875671387,0.6103200912475586,0.7807833552360535,0.8106033205986023,0.8052241802215576,0.8243164420127869,0.8445155620574951,0.7967815399169922,0.800390899181366,0.7962210774421692,0.8076932430267334
12,0.6427314281463623,0.5830581188201904,0.7980393767356873,0.7635822892189026,0.8235726952552795,0.7816348671913147,0.8163773417472839,0.8180222511291504,0.8023976683616638,0.8246047496795654,0.8372942209243774
13,0.6211979389190674,0.5799357295036316,0.8148086071014404,0.7957717776298523,0.7962238192558289,0.8333783745765686,0.825729489326477,0.8214750289916992,0.8284749984741211,0.8267155885696411,0.8158866167068481
14,0.6201863288879395,0.5913808345794678,0.7624722719192505,0.7339763045310974,0.7692052125930786,0.7544907331466675,0.8095288872718811,0.7723128199577332,0.7609320282936096,0.8172858357429504,0.8041497468948364
15,0.6204026937484741,0.6058212518692017,0.7906441688537598,0.8277665972709656,0.7601872682571411,0.8412953019142151,0.8154849410057068,0.801720917224884,0.8181126713752747,0.809923529624939,0.8048718571662903
16,0.583848774433136,0.5698699355125427,0.7569590210914612,0.7844463586807251,0.7810449600219727,0.7657516598701477,0.8325867056846619,0.8236321806907654,0.8287085294723511,0.8312004208564758,0.7663986682891846
17,0.5467662215232849,0.5420084595680237,0.817903995513916,0.7056198120117188,0.8096066117286682,0.7228037714958191,0.8400173187255859,0.8403422236442566,0.8196170330047607,0.8214832544326782,0.8378652930259705
18,0.5577730536460876,0.6415950655937195,0.7854785323143005,0.8126469254493713,0.7619655728340149,0.820409893989563,0.8294368982315063,0.8083844780921936,0.8100494146347046,0.7907033562660217,0.9463983178138732
19,0.6452513933181763,0.5724316835403442,0.8311619162559509,0.771237313747406,0.8197643756866455,0.7627570629119873,0.8452454805374146,0.8390088677406311,0.834424614906311,0.8329799771308899,0.9506409168243408
20,0.5728976130485535,0.5699473023414612,0.7755718231201172,0.7859243154525757,0.7828978300094604,0.8006305694580078,0.7928289175033569,0.8005831837654114,0.7994815111160278,0.7951292991638184,0.9761615991592408
21,0.5864289999008179,0.6226239204406738,0.821090042591095,0.7738655209541321,0.7955335378646851,0.7668455243110657,0.8373554944992065,0.8378323912620544,0.7982037663459778,0.8149884343147278,0.9045729041099548
22,0.5586526989936829,0.5557979941368103,0.8151232600212097,0.7797375321388245,0.7984437942504883,0.7838237881660461,0.8506876230239868,0.831479549407959,0.8096380829811096,0.7974543571472168,0.9430984258651732
